Product Name,Current Price,Old Price,Discount,Rating,Vendor
"Hp Pavilion 15 Intel Pentium Quad Core 2.1Ghz (4GB RAM, 500GB HDD) 15.6-Inch Windows 10 Laptop +32GB Flash Drive - Red",570000.0,0.0,0.0,0.0,Jumia
Hp ProBook 830 G6 Intel Core I5 8TH GEN 16GB RAM - 512 SSD - Backlit Keyboard -Win 11 Pro,430000.0,870000.0,0.51,0.0,Jumia
"DELL ALIENWARE M16 R1,CORE I9-13900HX,4TB SSD/64GB RAM,16GB RTX 4090,16"" FHD+ DISPLAY,WIN 11 PRO",6000000.0,0.0,0.0,0.0,Jumia
"Hp CHROMEBOOK 14 X360, TOUCHSCREEN,INTEL CELERON,4GB RAM,32GB SSD + KEYBOARD FLASHLIGHT,",300000.0,0.0,0.0,5.0,Jumia
Microsoft SURFACE LAPTOP 5 12TH GEN CORE I5 512GB 8GB 13.5 WIN 11,1150000.0,1160000.0,0.01,0.0,Jumia
DELL Vostro 15 11Th Gen Intel Core I7 16Gb Ram 512Gb Ssd Intel Iris Xe 15 Fhd Wins 10 Mouse,880500.0,990000.0,0.11,5.0,Jumia
"Lenovo Thinkpad X1 Carbon Gen 11 Core I5 (13th Gen) 256gb Ssd 16gb Ram 14"" Fhd Backlit K/board Win 11Pro",1350000.0,0.0,0.0,0.0,Jumia
Hp Victus Gaming 15 12Th Gen Intel Core I7 8Gb Ram 1Tb Ssd Gtx 1650 Wins 11,1880000.0,1895000.0,0.01,0.0,Jumia
DELL ALIENWARE M16 13TH GEN CORE I9 32GBRAM 2TBSSD 12GB NVIDIA W11,3672900.0,0.0,0.0,0.0,Jumia
"DELL ALIENWARE M16,1TB/16GB,RTX 4080, I9-13900HX,13th Gen",3599000.0,3783500.0,0.05,0.0,Jumia
Hp ENVY 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINS 11,1319000.0,0.0,0.0,0.0,Jumia
"Lenovo Ideapad 15 10th Gen, Intel Core I3 8GB RAM,1TB HDD Wins 10+ Mouse",491500.0,570000.0,0.14,4.0,Jumia
"DELL INSPIRON GAMING 15 12TH GEN INTEL CORE I7 16GB RAM 1TB SSD RTX 3060 (6GB) 15.6"" WINS 11",2200950.0,2290000.0,0.04,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop+BAG,505000.0,936000.0,0.46,5.0,Jumia
Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,370000.0,0.0,0.0,0.0,Jumia
DELL XPS 9530 13TH GEN INTEL CORE I9 32GB RAM  1TB SSD RTX 4060 (8GB) BACKLIT KEYBOARD WINS 11 + DELL BAG,3290000.0,0.0,0.0,0.0,Jumia
Hp Stream 11 Intel Celeron 4GB RAM- 64GB SSD WIN 10+ USB LIGHT FOR KEYBOARD,140000.0,180900.0,0.23,0.0,Jumia
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Win 10 P,129999.0,0.0,0.0,0.0,Jumia
"Lenovo IDEAPAD 15 INTEL CORE I3 8GB RAM 256GB SSD 15.6""FHD WINDOWS 11",480500.0,525000.0,0.08,4.2,Jumia
"Microsoft SURFACE LAPTOP5 1979 I7 12thgen,16gb/512/15.0’’touchscreen/Windows11",1600000.0,0.0,0.0,0.0,Jumia
"Hp CHROMEBOOK 14 INTEL CELERON 4GB RAM,16GB SSD +USB LIGHT",300000.0,0.0,0.0,0.0,Jumia
Hp ELITEBOOK X360 1030 G2 /TOUCH/ CORE I5 8GB RAM/ 1TB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,622250.0,680000.0,0.08,0.0,Jumia
Microsoft SURFACE LAPTOP 5 CORE I7 12TH GEN 512GB 16GB 15” WIN 11,1400000.0,1450000.0,0.03,0.0,Jumia
Microsoft SURFACE BOOK 3 CORE I7 10TH GEN 256GB 16GB WIN 10,1275000.0,1290000.0,0.01,0.0,Jumia
"Hp ENVY 17-CW0097NR, 13th Gen I7,1TB/32GB RTX 3050",1850000.0,1980000.0,0.07,0.0,Jumia
"Asus Vivobook X1405ZA Intel Core I3-1215U 8GB RAM 512GB SSD 14.0"" Backlite Keyboard Windows 11",569990.0,0.0,0.0,0.0,Jumia
Hp ProBook 11 X360- TOUCH Intel Celeron 128GB 4GB RAM WIN10 Pro+32GB FLASH & USB LIGHT FOR KEYBOARD,395000.0,400000.0,0.01,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,485000.0,600999.0,0.19,4.3,Jumia
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,190000.0,350000.0,0.46,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +BAG,505000.0,900000.0,0.44,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,260000.0,400000.0,0.35,0.0,Jumia
"Asus Notebook Intel Celeron 4GB RAM 1TB HDD 15.6"" HD Backlit Keyboard Wins 11+ Mouse",390500.0,395000.0,0.01,5.0,Jumia
"Hp ENVY 13 Intel Core I5 256GB SSD 8GB RAM FingerPrint,Backlit Keyboard Wins 10",970900.0,998000.0,0.03,0.0,Jumia
"Apple MacBook Pro 16"" Laptop - M3 Pro Chip - 36GB  18-core GPU - 512GB SSD - SILVER",3550000.0,0.0,0.0,0.0,Jumia
DELL Latitude 7490 TOUCHSCREEN Core I7/ 32GB RAM 1TB SSD/BACKLIGHT KEYBOARD/WIN 11PRO+BAG,650000.0,950000.0,0.32,0.0,Jumia
"Hp Pavilion 14 X360 11th Gen Intel Core I7,1TB SSD, 16GB, Backlit Keyboard,14""Touchscreen Wins 11+ Bag",1325000.0,0.0,0.0,0.0,Jumia
"Hp Elitebook 1040 G10 X360 Intel Core I7 16GB RAM - 1TB SSD Touch,Pen Windows 11 Pro",2200000.0,0.0,0.0,0.0,Jumia
"DELL Alienware M16 R1,13th Gen",3600000.0,3650000.0,0.01,0.0,Jumia
"Hp Pavilion 15 X360 11th Gen Intel Core™ I5,16GB RAM 512GB SSD, Backlit Keyboard, Wins 10",975000.0,0.0,0.0,0.0,Jumia
"DELL Chromebook 3400 - 14"" - Celeron - 4 GB RAM - 32 GB EMMC + Flash",219000.0,0.0,0.0,0.0,Jumia
"DELL CHROMEBOOK 11, 4GB RAM, 16GB SSD + 32GBFLASH",180000.0,0.0,0.0,0.0,Jumia
Hp 15 - Intel Core I3 12GB RAM- 12TH GEN- 512GB SSD-Windows 11+USB Light For Keyboard & Mouse,800000.0,0.0,0.0,0.0,Jumia
Apple MacBook Air 15-inch Laptop - Apple M3 Chip - 8GB Memory - 512GB SSD- Midnight,2650000.0,0.0,0.0,0.0,Jumia
Hp Notebook 11 - TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,250000.0,300000.0,0.17,0.0,Jumia
"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Windows 10 + FREE 32GB Flash And Mouse",705000.0,0.0,0.0,4.0,Jumia
"DELL Alienware M16 R1, 2TB SSD, 32GB RAM I9 RTX 4090",5400000.0,0.0,0.0,0.0,Jumia
DELL XPS 13 9340 14TH GEN CORE ULTRA 7 32GB RAM 1TBSSD TOUCH FP,3124000.0,0.0,0.0,0.0,Jumia
"Hp 15 13TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 15.6""FHD WINS 11",570600.0,620500.0,0.08,0.0,Jumia
Hp EliteBook 840 G6 TOUCHSCREEN Core I7-16GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+BAG,680000.0,750000.0,0.09,0.0,Jumia
Hp 15 Touchscreen 11th Gen Intel Core I5 12GB RAM/256GB SSD Win 11+ Mouse,740600.0,850000.0,0.13,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I7-TOUCHSCREEN-16GB RAM/1TB SSD/Backlit/FP Reader Windows 11 Pro + BAG,750000.0,800000.0,0.06,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,445000.0,538000.0,0.17,4.6,Jumia
Hp Stream 11 Intel Celeron4GB RAM-64GB SSD WIN10+USBLIGHT&MOUSE,128000.0,0.0,0.0,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5- 16GB RAM/512GB SSD/Backlit,485000.0,900000.0,0.46,5.0,Jumia
Hp DELL LATITUDE 3189 2 In1 X360 INTEL PENTIUM/TOUCHSCREEN 4GB RAM/256GB SSD Windows11 Pro+ USB Light,190000.0,250000.0,0.24,4.8,Jumia
"Hp PAVILION GAMING 15 11TH GEN INTEL CORE I5 8GB RAM 512GB SSD RTX 3050 15.6"" FHD WINS 11",1280000.0,1330750.0,0.04,4.6,Jumia
Hp SPECTRE 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINS 11,2280000.0,2570000.0,0.11,0.0,Jumia
Hp VICTUS GAMING 16 12TH GEN INTEL CORE I7 8GB RAM 1TB SSD GTX 1650 (4GB) WINS 11,1880500.0,1925000.0,0.02,5.0,Jumia
"Hp 15 VICTUS GAMING, 13TH GEN INTEL CORE I5, 8GB RAM, 512GB SSD NVIDIA RTX 3050 (6GB) WINS 11",1310000.0,1490000.0,0.12,0.0,Jumia
"Hp SPECTRE X360 CONVERTIBLE 14-EF0023NA , INTEL CORE I7, 12TH GEN, 16GB, 512 SSD, TOUCH, WIN 11",1320000.0,1700000.0,0.22,0.0,Jumia
"Hp Spectre X360 16-F1013 Core I7-12700H 512gbSSD 16gbRAM 16"" (3072x1920) TOUCH,BACKLIT,FP,PEN, WIN 11",1750000.0,0.0,0.0,0.0,Jumia
"Hp Pavilion X360 Intel Pentium Quad Core ( 4GB RAM 500GB) HDD Windows 10 + , Laptop Bag,  And 16GB Flash Drive",650000.0,0.0,0.0,0.0,Jumia
Hp VICTUS 16-r0097nr Gaming 1tb/16gb I7 13th Gen RTX 4050,1750000.0,0.0,0.0,0.0,Jumia
Hp ProBook 830 G6 Intel Core I5 8TH GEN 16GB RAM - 1TB SSD - Backlit Keyboard -Win 11 Pro,450000.0,800000.0,0.44,0.0,Jumia
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD-8GB RAM-Backlit -Touch + PEN Windows 10 PRO +HAND FAN,750000.0,900000.0,0.17,0.0,Jumia
"Apple MacBook Air - 15.3"" 8GB - 256GB SSD - FaceTime -Touch ID - M3 Chip - Starlight - 2024",2040999.0,5999999.0,0.66,0.0,Jumia
Hp Elitebook 1040 G10 X360 2in1 Core I7 16GB RAM - 512GB SSD,1800000.0,0.0,0.0,0.0,Jumia
"Hp Pavilion 15 X360 11th Gen Intel Core™ I3,512 SSD, 16GB RAM Touchscreen, Wins 10 + Free Mouse",882500.0,0.0,0.0,2.0,Jumia
Asus VivoBook Pro 15 OLED K3500PH Intel® Core I5 8GB RAM 512GB SSD 15.6-inch FHD 4GB NVIDIA Win 11,1599990.0,0.0,0.0,0.0,Jumia
"Hp Stream 11-ah117wm 11.6"", Intel Celeron4, 4GB RAM, 32GB EMMC, Windows 10 Home + 32GB Flash Drive + Laptop Purse",125000.0,0.0,0.0,4.3,Jumia
Hp ProBook 830 G6 Intel Core I5 8TH GEN 16GB RAM - 1TB SSD - Backlit Keyboard -Win 11 Pro,450000.0,870000.0,0.48,0.0,Jumia
"Hp PROBOOK 450 G9 12TH GEN INTEL CORE I5 8GB 512GB SSD,15.6 INTEL IRIS XE Win11",1010900.0,1075000.0,0.06,0.0,Jumia
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM Windows 11+  FLASH & POUCH BAG,599999.0,600000.0,0.01,3.5,Jumia
"Apple MacBook Pro 14"" M3 Chip 8GB - 512GB SSD - 8-Core CPU - 10-Core GPU Processor  - Space Grey - 2023",2450999.0,4999999.0,0.51,0.0,Jumia
Hp Stream 11 Intel Celeron Quad Core 4GB RAM / 64GB SSD Windows 10 + USD LIGHT,220000.0,330000.0,0.33,3.0,Jumia
Hp Pavilion 15 10th Gen Core I5 12GB/512GB Win 10,970500.0,0.0,0.0,5.0,Jumia
DELL XPS 15 9530 Core I9-13900H 1TB SSD 32GB RAM ''15.6'' Oled Touchscreen FP Reader Backlit WIN 11 PRO,3800000.0,0.0,0.0,0.0,Jumia
Hp EliteBook 840 G10 Laptop 2023 14” WUXGA 1920 X,1812500.0,1820000.0,0.01,0.0,Jumia
"Hp Pavilion X360 2-in-1 14-ek0059nia, Core I7-1255U, 16GB RAM, 512GB SSD, Touch, Backlit Keyboard",1200000.0,0.0,0.0,0.0,Jumia
Asus 15 - Asus Laptop Intel Celeron 8GB RAM/ 1000GB HDD/ Backlit Keyboard Win 11 + FAN,360000.0,640000.0,0.44,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,505000.0,800000.0,0.37,0.0,Jumia
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD -8GB RAM -Backlit-Keypad - Touch Windows 10 PRO + PEN,599999.0,600000.0,0.01,0.0,Jumia
Hp One Flexible USB LED Lights For Laptop And Desktop Keyboard,1450.0,1600.0,0.09,0.0,Jumia
Lenovo THINKPAD X1 EXTREME GEN 4 CORE I7/16/512/6gb Graphics,1750000.0,0.0,0.0,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG,370000.0,800000.0,0.54,0.0,Jumia
"Hp Pavilion 15 11th Gen Intel Core I7 16GB,512 SSD Backlit Keyboard,15.6"" Touchscreen Windows 10",1390000.0,0.0,0.0,4.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro+MOUSE,505000.0,800000.0,0.37,4.4,Jumia
Hp 15 Touchscreen 11th Gen Intel Core I3 8GB RAM/256GB SSD Win 11+ Headset,595700.0,665000.0,0.1,0.0,Jumia
"DELL Vostro 15 10th Gen, Intel Core I3 8GB RAM 256GB SSD+ 1TB HDD 15.6"" HD Windows 10",480850.0,580000.0,0.17,0.0,Jumia
"Hp ENVY 15 X360 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD 15.6"" TOUCHSCREEN BACKLIT KEYBOARD WINS 11",1300000.0,1700000.0,0.24,0.0,Jumia
915 Generation 20V 2.25A 45W Type-C AC Laptop Charger Adapter for Lenovo,23681.0,41449.0,0.43,0.0,Jumia
Asus X515EA Intel® Core™ I7-1165G7 8GB RAM 256GB SSD 15.6-Inch Windows 11 Home,649990.0,690000.0,0.06,0.0,Jumia
Hp 250 G8 11th Gen Intel Core I7 8GB RAM/1TB HDD Win 10 Pro,925000.0,998500.0,0.07,0.0,Jumia
Lenovo Ideapad Intel Celeron 4GB Ram256 GB SDD)N 4000 Wins 10+ 32GB FLASH DRIVE,298800.0,389500.0,0.23,3.8,Jumia
DELL Latitude 3190 2in1 X360 INTEL PENTIUM 128GB SSD 8GB WIN 10 Pro,195000.0,250000.0,0.22,0.0,Jumia
"Lenovo IDEAPAD INTEL CELERON 2.4GHZ 4GB RAM 256GB SSD 15.6"" WINS 10 PRO",298500.0,0.0,0.0,3.8,Jumia
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,260000.0,310000.0,0.16,4.7,Jumia
Hp ProBook 11 X360- TOUCHSCREEN Intel Pentium 512GB SSD- 4GB RAM Windows10 Pro +32GB FLASH,250000.0,0.0,0.0,4.0,Jumia
"Lenovo YOGA 7 X360 13TH GEN INTEL CORE I5 16GB RAM 512GB SSD 15"" TOUCH/BACKLIT KEYBAORAD FP WINS 11",2921000.0,0.0,0.0,0.0,Jumia
Hp EliteBook 840 G6 Touchscreen Intel Core I5 16GB RAM/512GB SSD/Backlit Keyboard/FP Win 11 Pro,495000.0,0.0,0.0,0.0,Jumia
"DELL LATITUDE 7400, CORE I5-8365U-14"",8GB, 256SSD, TOUCHSCREEN, BACKLIT KB, WIN 11 PRO",400000.0,600000.0,0.33,0.0,Jumia
Lenovo IDEAPAD V14 10TH GEN INTEL CORE I5 8GB RAM 256GB SSD 14'' INCH BLUETOOTH WINS 10 PRO,547000.0,0.0,0.0,0.0,Jumia
"Hp 15-2.16GHZ, Intel Pentium 15.6-inch 4GB RAM, 500GB HDD Windows 10+32GB FLASH+BAG",520000.0,0.0,0.0,0.0,Jumia
"Hp Pavilion 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+32GB Flash+BAG, USB Light For Keyboard Windows 10 Laptop - Silver",875000.0,0.0,0.0,0.0,Jumia
Hp ENVY 17 CW0023DX 13TH GEN CORE I7 1TB 16GB 17.3”  WIN 11,1498500.0,1508000.0,0.01,0.0,Jumia
"DELL INSPIRON GAMING 15 12TH GEN INTEL CORE I7 16GB RAM 1TB SSD RTX 3050 (6GB) 15.6"" WINS 11+ Bag",2200000.0,0.0,0.0,0.0,Jumia
"Hp Pavilion 15 12th Gen Intel Core I5 15.6"" 16GB RAM/512GB SSD Win 11",990500.0,1020000.0,0.03,5.0,Jumia
Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD,369999.0,450000.0,0.18,5.0,Jumia
Lenovo V15 Intel Core I3 8GB RAM 1TB HDD Win 10 PRO + 32GB Flash &Led Lamp For Keyboard,438900.0,539500.0,0.19,4.3,Jumia
Hp EliteBook 840 G6 Intel Core I5- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +MOUSE,485000.0,900000.0,0.46,3.4,Jumia
"DELL LATITUDE 5430 12TH GEN, INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 10",1099500.0,1148000.0,0.04,0.0,Jumia
"Lenovo Legion Slim 7 Intel  Core™️ I7-13th Gen 1TB SSD/16GB RAM 8GB NVIDIA RTX 4060 , Backlit  WIN 11 HOME",2990000.0,0.0,0.0,5.0,Jumia
Hp Pavilion 15 11th Gen Intel Core I5 512GB SSD 16GB RAM Touchscreen/Backlit Keyboard,879000.0,974000.0,0.1,5.0,Jumia
"Lenovo Thinkpad X1 Carbon Gen 11 Core I5 (13th Gen) 256gb Ssd 16gb Ram 14"" Fhd Backlit K/board Win 11Pro",1355000.0,0.0,0.0,0.0,Jumia
Hp Stream 11 Pro- Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ BAG,140000.0,155000.0,0.1,0.0,Jumia
Hp ENVY 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINDOWS 11,1320500.0,1590000.0,0.17,0.0,Jumia
Asus 15 - Asus Laptop Intel Celeron 8GB RAM/ 1000GB HDD/ Backlit Keyboard Win 11 + FAN,360000.0,620000.0,0.42,0.0,Jumia
Hp EliteBook 830 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit/ TOUCHSCREEN FP Reader Wins 11 Pro + BAG,425000.0,680000.0,0.38,0.0,Jumia
Hp EliteBook 840 Intel Core I7- 16GB RAM/ 512 SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,750000.0,760000.0,0.01,0.0,Jumia
Hp ENVY 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINS 11,1319500.0,1590000.0,0.17,0.0,Jumia
"Asus Notebook 10th Gen, Intel Core I3 8GB RAM 512GB SSD, 2.1GHz Up To 4.1GHz 15.6"" Wins 11+ Headset",475500.0,535000.0,0.11,0.0,Jumia
"Hp 15 11TH GEN, INTEL CORE I5, 512GB 12GB RAM SSD, INTEL IRIS Xe, WINS 11 + Free Bag",830500.0,855000.0,0.03,0.0,Jumia
Hp Pavilion 15 12Th Gen Intel Core I5 8Gb Ram 512Gb Ssd Backlit Keyboard Fp Reader 156 Wins 11,950000.0,990000.0,0.04,0.0,Jumia
"Hp Pavilion 15 11th Gen Intel Core I7 15.6"" 16GB/512 SSD Win 10",1390000.0,1490000.0,0.07,0.0,Jumia
"Hp Notebook 15 -Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+BAG-  32GB Flash, Mouse,  Webcam, Bluetooth, DVDRW, 15.6"", Win10",675000.0,0.0,0.0,0.0,Jumia
DELL Chromebook 14 - Intel Celeron - 4GB RAM - 32GB SSD + Flash,150000.0,0.0,0.0,5.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop+ BAG,505000.0,969000.0,0.48,4.1,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512 SSD/Backlit,485000.0,600000.0,0.19,4.0,Jumia
Hp OMEN GAMING 16 12TH GEN INTEL CORE I9 16GB RAM 1TB SSD NVIDIA RTX 3060 (6GB) WINS 11,2250999.0,2480000.0,0.09,0.0,Jumia
Hp PROBOOK 440 G8 11TH GEN INTEL CORE I5 8GB RAM 512GB INTEL IRIS Xe BACKLIT KEYS WIN 10 PRO,1029000.0,1078000.0,0.05,0.0,Jumia
"Apple MacBook Pro 16"" Laptop - M3 Pro Chip - 36GB  18-core GPU - 512GB SSD SPACE BLACK",3550000.0,0.0,0.0,0.0,Jumia
Hp ProBook X360- Intel Pentium- 128GB SSD- 4GB RAM WIN10 Pro,200000.0,0.0,0.0,3.0,Jumia
"DELL Latitude 5320 Core I7 1185G7 512GB SSD 8GB RAM 13.3"" Touch Backlit Fp Reader - Win 10Pro",1130000.0,0.0,0.0,0.0,Jumia
Hp  ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,380000.0,0.0,0.0,0.0,Jumia
Hp ENVY 17 CR1087NR CORE I7 13TH GEN 512GB 16GB 17  WIN 11,1338000.0,1348000.0,0.01,0.0,Jumia
"Hp 15-DW3609NIA NOTEBOOK PC:  INTEL CORE I5-1135G7 8GB RAM 1TB HD 15.6"" TOUCHSCREEN HD (1366 X 768)   WIN 11:",770000.0,0.0,0.0,0.0,Jumia
Asus 15 - Asus Laptop Intel Celeron 8GB RAM/ 1000GB HDD/ Backlit Keyboard Windows 11 +Mini FAN,360000.0,670000.0,0.46,0.0,Jumia
"Hp Stream 11 Intel Celeron, 4GB RAM- 64GB HDD WIN 10+32GB FLASH",125000.0,180000.0,0.31,3.1,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,505000.0,580000.0,0.13,2.0,Jumia
"DELL LATITUDE 5289, INTEL CORE I5 7200U,8GB RAM,256GB SSD, Backlit KB TOUCHSCREEN,WIN 11+MOUSE",550000.0,800000.0,0.31,0.0,Jumia
Hp Envy X360 14-ES0013 13th Gen Intel Core I5-1335u,880000.0,950300.0,0.07,0.0,Jumia
DELL Latitude 3189 X360 INTEL PENTIUM 128GB SSD 4GB WIN 10 Pro+pouch,170000.0,180000.0,0.06,4.4,Jumia
"Hp 15 Intel Pentium Silver(4GB RAM,500 HDD)Wins 10+ Led Lamp",440700.0,0.0,0.0,5.0,Jumia
Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ USB LIGHT FOR KEYBOARD,220000.0,300000.0,0.27,5.0,Jumia
"DELL ALIENWARE M16 R1,CORE I9-13900HX,4TB SSD/64GB RAM,16GB RTX 4090,16"" FHD+ DISPLAY,WIN 11 PRO",6300000.0,0.0,0.0,0.0,Jumia
Hp 15-f272 Intel Pentium Quad Core 2.16Ghz 500GB HDD 4GB RAM 15 Inch DVD+RW Win 10 + 32GB FLASH DRIVE + MODEM,525000.0,0.0,0.0,5.0,Jumia
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,200000.0,355000.0,0.44,4.2,Jumia
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/256GB SSD/Backlit Keyboard- Windows 11 Pro + BAG,445000.0,650300.0,0.32,0.0,Jumia
DELL Latitude 3190 2IN1 TOUCHSCREEN X360 INTEL PENTIUM 256GB SSD 8GB WIN 10 Pro+ FLASHLIGHT,240000.0,250000.0,0.04,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/256 SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,465000.0,590000.0,0.21,0.0,Jumia
"Apple MacBook Pro 14.2"" M3 Chip With 8‑core CPU, 10‑core 8GB - 1TB - Silver - 2023",2680999.0,9999999.0,0.73,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,485000.0,590000.0,0.18,0.0,Jumia
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Win 10 P+,123499.0,129999.0,0.05,0.0,Jumia
Hp Probook 11 G7  Intel Celeron 256GB SSD 4GB RAM Touchscreen Windows 10 Pro,250000.0,0.0,0.0,0.0,Jumia
"Hp CHROMEBOOK 11 G4, INTEL CELERON, 4GB RAM,16GB SSD + FLASH",120000.0,0.0,0.0,3.0,Jumia
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,280000.0,400000.0,0.3,5.0,Jumia
"Lenovo IDEAPAD SLIM 3 13TH GEN INTEL CORE I3-N305 4GB RAM 256GB SSD 15.6"" FHD WINDOWS 11",485500.0,535800.0,0.09,0.0,Jumia
"DELL LATITUDE 9520 X360  16GB RAM 256GB SSD 11TH GEN CORE I5  15.6"" TOUCH/BACKLIT KEYS WINS 11+ BAG",757500.0,870600.0,0.13,0.0,Jumia
Hp ProBook 11 X360 TOUCH INTEL CORE I5 256GB SSD- 8GB RAM Windows 11+ 32GB FLASH & POUCH BAG,640000.0,698000.0,0.08,5.0,Jumia
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,750000.0,760000.0,0.01,0.0,Jumia
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,175000.0,0.0,0.0,0.0,Jumia
Hp Notebook 15 Laptop - Intel Core I3- 16GB RAM/1TB SSD- Backlit Key 12TH GEN- Windows 11 PRO,565000.0,880000.0,0.36,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,465000.0,965100.0,0.52,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,260000.0,400000.0,0.35,4.2,Jumia
Hp Pavilion 15 X360 11th Gen Intel Core I5 16GB RAM/1TB SSD Backlit Keyboard Win 10,999500.0,1100000.0,0.09,5.0,Jumia
"Hp Pavilion 15 11th Gen Intel Core I7 16GB, 512 SSD Touch/Backlit Keyboard Wins 11",1390200.0,1499500.0,0.07,0.0,Jumia
DELL INSPIRON 7620 12TH GEN CI5 2IN1 512GBSSD 8GB RAM TOUCH WI11,962800.0,0.0,0.0,0.0,Jumia
