Product Name,Current Price,Old Price,Discount,Ratings,URL,Photo,Vendor
"HP 240 G8 2R9J0EA, INTEL CORE I3-1035G1 PROCESSOR, 4GB DDR4 RAM, 1 TB HDD, 14″ WIFI, BLACK, BT, WEBCAM, WINDOWS 10","₦549,719.65","₦549,719.65",,,https://www.amaget.com/product/hp-240-g8-2r9j0ea-intel-core-i3-1035g1-processor-4gb-ddr4-ram-1-tb-hdd-14-wifi-black-bt-webcam-windows-10/,https://www.amaget.com/wp-content/uploads/2021/08/HP-240-G8-203B7EA-INTEL-CORE-I5-1035G1-300x300.jpg,Amaget Site
"HP 250 G8 45Q03ES, INTEL® CORE™ I3-1005G1, 4GB DDR4 RAM, 1 TB HDD, DVD-WRITER, 15.6 ” WIFI, ASTEROID SILVER, BT, WEBCAM, WINDOWS 10",,"₦558,684.73",,,https://www.amaget.com/product/hp-250-g8-45q03es-intel-core-i3-1005g1-4gb-ddr4-ram-1-tb-hdd-dvd-writer-15-6-wifi/,https://www.amaget.com/wp-content/uploads/2021/06/0011195810_mn.jpg,Amaget Site
"HP 240 G8 2R9J0EA, INTEL CORE I3-1035G1 PROCESSOR, 4GB DDR4 RAM, 1 TB HDD, 14″ WIFI, BLACK, BT, WEBCAM, FREE DOS","₦540,756.30","₦540,756.30",,,https://www.amaget.com/product/hp-240-g8-2r9j0ea-intel-core-i3-1035g1-processor-4gb-ddr4-ram-1-tb-hdd-14-wifi-black-bt-webcam-free-dos/,https://www.amaget.com/wp-content/uploads/2021/08/HP-240-G8-203B7EA-INTEL-CORE-I5-1035G1-300x300.jpg,Amaget Site
"Dell Vostro 3400 Intel Core i3-1115G4, 14.0″ inches, 4GB DDR4 RAM, 1TB HDD, FREEDOS, Black","₦685,952.15","₦685,952.15",,,https://www.amaget.com/product/dell-vostro-3400-intel-core-i3/,https://www.amaget.com/wp-content/uploads/2021/06/vostro_3500_1-300x300.jpg,Amaget Site
"HP Laptop 15-dw1151nia Intel Core i5-10210U, 8GB DDR4 RAM, 1 TB HDD, Intel® UHD Graphics, 15.6″ HD Diagonal, Windows 10Home 3Y0W0EA",,"₦778,032.23",,,https://www.amaget.com/product/hp-laptop-15-dw1151nia/,https://www.amaget.com/wp-content/uploads/2022/02/laptop-01-300x300.webp,Amaget Site
"HP Laptop 15-dw1001nia Intel Core i5-10210U, 8GB RAM, 1TB HDD,  NVIDIA®GeForce®MX110, 15.6″ HD Diagonal, Windows 10Home 9YU05EA",,"₦783,746.56",,,https://www.amaget.com/product/hp-laptop-15-dw1001nia/,https://www.amaget.com/wp-content/uploads/2022/02/1-4-300x300.jpg,Amaget Site
"ASUS X515JF-BR323T LAPTOP INTEL CORE I5-1035G1, 8GB RAM, 1TB HDD, 15.6″HD, WINDOWS 10, 2GB GRAPHICS – TRANSPARENT SILVER","₦631,046.97","₦631,046.97",,,https://www.amaget.com/product/asus-x515jf-br323t-laptop-intel-core-i5-1035g1-8gb-ram-1tb-hdd/,https://www.amaget.com/wp-content/uploads/2022/02/3-1-300x300.jpg,Amaget Site
"ASUS X509FA-BR946T LAPTOP 90NB0MZ2-M17810, INTEL CORE I3-10110U, 4GB RAM, 1TB HDD, 15.6″ HD, WINDOWS 10 – SLATE GREY",,"₦361,686.33",,,https://www.amaget.com/product/asus-x509fa-br946t-laptop/,https://www.amaget.com/wp-content/uploads/2022/02/1-3-300x300.jpg,Amaget Site
"ASUS X543MA-GQ552T LAPTOP, 90NB0IR7-M25950 INTEL CELERON N4000, 4GB RAM, 1TB HDD, 15.6 HD WINDOWS 10 HOME – STAR GREY","₦331,233.64","₦331,233.64",,,https://www.amaget.com/product/asus-x543ma-gq552t-laptop/,https://www.amaget.com/wp-content/uploads/2022/02/1-3-300x300.jpg,Amaget Site
"ASUS M515DA-BR108T LAPTOP, 15.6-inch, AMD Ryzen™ 5 3500U, 8GB DDR4 RAM,  1TB SATA HDD, 90NB0T41-M11960, SLATE GREY","₦486,291.98","₦486,291.98",,,https://www.amaget.com/product/asus-m515da-br108t-laptop-15-6-inch-amd-ryzen-5-3500u-8gb/,https://www.amaget.com/wp-content/uploads/2022/02/md3-300x300.jpg,Amaget Site
"ASUS TUF Gaming FX506LH-HN004T Intel® Core™ i5-10300H, 15.6-inch, 2x SO-DIMM slots, 4GB DDR4 SO-DIMM, 512GB M.2 NVMe™ PCIe® 3.0 SSD, Backlit Chiclet Keyboard RGB, NVIDIA® GeForce® GTX 1650, 4GB GDDR6, Windows 10 H, 1 yr Int’l Wty, 90NR03U2-M08110 BLACK PLASTIC",,"₦995,361.01",,,https://www.amaget.com/product/asus-tuf-gaming-fx506lh-hn004t-intel-core-i5-10300h-15-6-inch-2x-so-dimm-slots/,https://www.amaget.com/wp-content/uploads/2022/02/88639929_6820877672-300x300.jpg,Amaget Site
"ASUS VIVOBOOK GAMING SERIES F571GT-BQ928T LAPTOP INTEL CORE I5-9300H, 8GB RAM, 1TB SSD, 15.6″ FHD DISPLAY, KEYBOARD LIGHT, 4GB NVIDIA GTX 1650 GRAPHICS WINDOWS 10, 4GB GRAPHICS) 90NB0NL1-M15020- STAR BLACK",,"₦1,153,228.04",,,https://www.amaget.com/product/asus-vivobook-gaming-series-f571gt-bq928t-laptop/,https://www.amaget.com/wp-content/uploads/2022/02/Asus-VivoBook-Gaming-1-300x300.jpg,Amaget Site
"ASUS E410MA-EK1057T Laptop, 14″ HD (1366×768), NUMBER PAD, INTEL CELERON N4020 PROCESSOR, 4GB DDR4 (ONBOARD), 128GB PCIE SSD, INTEL® UHD GRAPHICS 600, VGA WEBCAM, UK KEYBOARD, WINDOWS 10HOME, 1 YEAR WARRANTY (90NB0Q12-M32710)","₦372,318.57","₦372,318.57",,,https://www.amaget.com/product/asus-e410ma-ek1057t-laptop/,https://www.amaget.com/wp-content/uploads/2022/02/ASUS-E410MA-EK744T-Celeron-N4020-Laptop-2-300x300.jpg,Amaget Site
"LENOVO THINKPAD T14S GEN 1, 20T1S8ST00, INTEL CORE I7-10510U, 14.0 1920 X 1080 NON-TOUCH, WINDOWS 10 PRO 64, 16.0GB, 1X512GB SSD, 3 CELL LI-POL 57WH, 3 YEARS WARRANTY",,"₦704,282.50",,,https://www.amaget.com/product/lenovo-thinkpad-t14s-gen-1-20t1s8st00-intel-core-i7-10510u-14-0-1920-x-1080-non-touch-windows-10-pro-64-16-0gb-1x512gb-ssd-3-cell-li-pol-57wh-3-years-warranty/,https://www.amaget.com/wp-content/uploads/2021/11/Lenovo-ThinkPad-T14s-Gen-1-2-300x300.png,Amaget Site
"LENOVO ThinkBook 14 G2 ITL 20VD000RUE I7-1165G7, 8GB BASE DDR4, 1TB SSD M.2 2242 NVME, INTEGRATED, 14.0″ FHD TN, WIN 10 PRO 64, 1 YEAR CARRY-IN, MINERAL GREY","₦985,976.13","₦985,976.13",,,https://www.amaget.com/product/lenovo-thinkbook-14-itl-20vd0012ue-i5-1135g7-2/,https://www.amaget.com/wp-content/uploads/2022/02/Lenovo-ThinkBook-15-IIL-20SM-600x600-1-300x300.jpg,Amaget Site
"LENOVO THINKPAD E14 20TA000LUE LAPTOP, 14.0″, INTEL CORE I5-1135G7, 8GB RAM DDR4, 512GB SSD,14.0” FHD INTEL HD GRAPHICS, WINDOWS 10","₦1,281,606.36","₦1,281,606.36",,,https://www.amaget.com/product/lenovo-thinkpad-e14-20ta000lue-laptop-14-0-intel-core-i5-1135g7-8gb-ram-ddr4-512gb-ssd14-0-fhd-intel-hd-graphics-windows-10/,https://www.amaget.com/wp-content/uploads/2022/02/LENOVO-thinkpad-2-1-300x300.jpg,Amaget Site
"LENOVO THINKPAD E14 20TA000LUE LAPTOP, 14.0″, INTEL CORE I5-1135G7, 8GB RAM DDR4, 512GB SSD,14.0” FHD INTEL HD GRAPHICS, FREEDOS",,"₦962,099.34",,,https://www.amaget.com/product/lenovo-thinkpad-e14-20ta000lue-laptop-14-0-intel-core-i5-1135g7-8gb-ram-ddr4-512gb-ssd14-0-fhd-intel-hd-graphics-freedos/,https://www.amaget.com/wp-content/uploads/2022/02/LENOVO-thinkpad-2-1-300x300.jpg,Amaget Site
"HP LAPTOP 15 DA2830NIA INTEL®️ CORE™️ I5- 10210U 4GB RAM, 1TB, NO OPTICAL DRIVE, WINDOWS 10 HOME, DARK ASH SILVER",,"₦666,260.48",,,https://www.amaget.com/product/hp-laptop-15-da2830nia-intel%ef%b8%8f-core%ef%b8%8f-i5-10210u-4gb-ram-1tb-no-optical-drive-windows-10-home-dark-ash-silver/,https://www.amaget.com/wp-content/uploads/2022/02/3-300x300.jpg,Amaget Site
"HP 250 G8 2R9H5EA I5-1035G1, 15.6″ HD SVA 250 NWBZ,  4GB DDR4 RAM, 1 TB HDD, Windows 10, NO OPTICAL DRIVE, 1YEAR WARRANTY, BLACK.",,"₦506,807.87",,,https://www.amaget.com/product/hp-250-g8-2r9h5ea-i5-1035g1/,https://www.amaget.com/wp-content/uploads/2022/01/2X7V1EA_1_8264403_supersize-300x300.jpg,Amaget Site
"HP 250 G8 2R9H5EA I5-1035G1, 15.6″ HD SVA 250 NWBZ,  4GB DDR4 RAM, 1 TB HDD, FreeDOS NO OPTICAL DRIVE, 1YEAR WARRANTY, BLACK",,"₦675,225.56",,,https://www.amaget.com/product/hp-250-g8-2r9h5ea-i5-1035g1-15-6-hd-sva-250-nwbz/,https://www.amaget.com/wp-content/uploads/2022/01/2X7V1EA_1_8264403_supersize-300x300.jpg,Amaget Site
"HP Laptop 14 cf2187nia (23S84EA) Intel® Core™ i3-10110U, Intel® Integrated SoC,4 GB DDR4-2666 SDRAM (1 x 4 GB),Intel® UHD Graphics,1 TB 5400 rpm SATA HDD, 14″ HD Diagonal Display, WINDOWS 10,1 year warranty",,"₦1,326,078.81",,,https://www.amaget.com/product/hp-laptop-14-cf2187nia-23s84ea-intel-core-i3-10110u-intel-integrated-soc4-gb-ddr4-2666-sdram-1-x-4-gbintel-uhd-graphics1-tb-5400-rpm-sata-hdd-14-hd-diagonal-displ/,https://www.amaget.com/wp-content/uploads/2021/12/Untitled-2021-09-28T060747.843-300x300.jpg,Amaget Site
"HP SPECTRE X360 14 4W1W5EA, Intel Core I7-1165G7, 16GB RAM, 512GB SSD, 13.5″, WINDOWS 10 PRO, 3YR WARRANTY – NATURAL SILVER EA0133NA","₦2,363,968.75","₦2,363,968.75",,,https://www.amaget.com/product/hp-spectre-x360-14-4w1w5ea/,https://www.amaget.com/wp-content/uploads/2022/01/c07991290-300x300.png,Amaget Site
"Dell Vostro 3510 Laptop 15.6″ FHD 1080p Display, Intel i7-1165G7, NVIDIA GEFORCE MX350 (2GB GDDR5), 8GB RAM, 1TB PCIe SSD, Carbon Black N8024VN3510EMEA01",,"₦1,079,682.68",,,https://www.amaget.com/product/dell-vostro-3510-laptop/,https://www.amaget.com/wp-content/uploads/2022/01/dv3510nt_cnb_90000td110_gy-fpr-300x300.jpg,Amaget Site
"LENOVO X1 CARBON 20U90019UE, I7-10510U, 16GB BASE LP DDR3, 512GB SSD M.2 2280 NVME, INTEGRATED, 14.0″ FHD IPS MULTITOUCH E-PRIVACY, WIN 10 PRO 64, 3 YEAR CARRY-IN WTY",,"₦3,704,255.47",,,https://www.amaget.com/product/lenovo-x1-carbon-20u90019ue-i7-10510u/,https://www.amaget.com/wp-content/uploads/2022/01/laptop-lenovo-thinkpad-x1-carbon-gen-8-14--300x300.jpg,Amaget Site
"LENOVO THINKBOOK 14 ITL, 20VD0012UE, I5-1135G7, 8GB BASE DDR4, 256GB SSD M.2 2242 NVME, INTEGRATED, 14.0″ FHD TN, WIN 10 PRO, 1 YEAR CARRY-IN, MINERAL GREY",,"₦971,062.69",,,https://www.amaget.com/product/lenovo-thinkbook-14-itl-20vd0012ue-i5-1135g7/,https://www.amaget.com/wp-content/uploads/2022/01/ThinkBook-14-Gen2-300x300.jpg,Amaget Site
"LENOVO IDEAPAD 3 15IGL05, 81WQ007EUE, 15.6″ HD, CELERON N4020, 4GB DDR4 2400 RAM, 1TB HDD 5400RPM, WINDOWS 10",,"₦406,285.33",,,https://www.amaget.com/product/lenovo-ideapad-3-15igl05-81wq007eue-15-6-hd-celeron-n4020-4gb-ddr4-2400-ram-1tb-hdd-5400rpm-windows-10/,https://www.amaget.com/wp-content/uploads/2022/01/9c1e109b489078f2b34b802da6422a43-300x300.jpg,Amaget Site
"LENOVO IDEAPAD 3 15IGL05, 81WQ007EUE, 15.6″ HD, CELERON N4020, 4GB DDR4 2400 RAM, 1TB HDD 5400RPM, FREE DOS",,"₦397,320.26",,,https://www.amaget.com/product/lenovo-ideapad-3-15igl05-81wq007eue-15-6-hd-celeron-n4020-4gb-ddr4-2400-ram-1tb-hdd-5400rpm-free-dos/,https://www.amaget.com/wp-content/uploads/2022/01/9c1e109b489078f2b34b802da6422a43-300x300.jpg,Amaget Site
"HP 250 G8 2R9H5EA Notebook Laptop, Intel Core i5, 8GB RAM, 1TB HDD, Intel UHD Graphics, Windows 10 Pro",,"₦729,015.99",,,https://www.amaget.com/product/hp-250-g8-2r9h5ea-notebook-laptop-intel-core-i5-8gb-ram-1tb-hdd/,https://www.amaget.com/wp-content/uploads/2022/01/LD0005761218_1_0005774965-1-300x300.jpg,Amaget Site
"HP ProBook 450 G8, 27J35EA, Intel core i5-1135G7, 14″ Full HD Inch, 8GB DDR4-SDRAM, 512GB SSD, Windows 10 Pro, Silver",,"₦1,010,507.65",,,https://www.amaget.com/product/hp-probook-450-g8-27j35ea-intel-core-i5-1135g7-14-full-hd-inch-8gb-ddr4-sdram-512gb-ssd-windows-10-pro-silver/,https://www.amaget.com/wp-content/uploads/2022/01/LD0005761218_1_0005774965-1-300x300.jpg,Amaget Site
"HP ProBook 440 G8 2X7F6EA, Intel core i5-1135G7, 14″ Full HD Inch, 8GB DDR4-SDRAM, 512GB SSD, Windows 10 Pro, Silver",,"₦1,063,785.94",,,https://www.amaget.com/product/hp-probook-440-g8-2x7f6ea/,https://www.amaget.com/wp-content/uploads/2022/01/LD0005761218_1_0005774965-1-300x300.jpg,Amaget Site
"Dell Vostro 3400 Laptop Intel Core i5-1135G7, 14.0″ inches, 8GB DDR4 RAM, 512GB SSD, 2GB NVIDIA GeForce MX330, WINDOWS 10 Black","₦920,000.00","₦920,000.00",,,https://www.amaget.com/product/dell-vostro-3400-laptop/,https://www.amaget.com/wp-content/uploads/2021/06/vostro_3500_1-300x300.jpg,Amaget Site
"Dell Vostro 3400 Laptop Intel Core i5-1135G7-1135G7, 14.0″ inches, 8GB DDR4 RAM, 512GB SSD, 2GB NVIDIA GeForce MX330, FREEDOS, Black",,"₦775,000.00",,,https://www.amaget.com/product/dell-vostro-3400-laptop-2/,https://www.amaget.com/wp-content/uploads/2021/06/vostro_3500_1-300x300.jpg,Amaget Site
"HP PAVILION 15-ER0024NIA X360 CONVERTIBLE, 11 GEN INTEL CORE I5 TOUCH SCREEN,16GB RAM, 512GB SSD FHD (1920 X 1080), WINDOWS 10 HOME, 1 YEAR WARRANTY NATURAL SILVER",,"₦1,024,851.44",,,https://www.amaget.com/product/hp-pavilion-15-er0024nia-x360-convertible-11-gen-intel-core-i5-touch-screen16gb-ram-512gb-ssd-fhd-1920-x-1080-windows-10-home/,https://www.amaget.com/wp-content/uploads/2022/01/2785012656-300x300.png,Amaget Site
"ASUS TUF Gaming F15 Intel® Core™ i5-10300H, 2x SO-DIMM slots, 8GB DDR4 SO-DIMM RAM, 512GB M.2 NVMe™ PCIe® 3.0 SSD, Backlit Chiclet Keyboard RGB, NVIDIA® GeForce® GTX 1650, 4GB GDDR6, Windows 10 H, 1 yr Int’l Wty FX506LH-HN004T",,"₦1,011,207.81",,,https://www.amaget.com/product/asus-tuf-gaming-f15-intel-core-i5-10300h-2x-so-dimm-slots-8gb-ddr4-so-dimm-ram-512gb-m-2-nvme-pcie-3-0-ssd-backlit-chiclet-keyboard-rgb/,https://www.amaget.com/wp-content/uploads/2021/12/51ugRf01bXL._SS600_-300x300.jpg,Amaget Site
"ASUS M515DA-BR727T, AMD Ryzen™ 5, 4GB DDR4 on board + 4GB DDR4 SO-DIMM RAM, 1TB SATA 5400RPM 2.5″ HDD, Radeon™ Vega 8 Graphics, 15.6-inch, 1 year International Warranty, Windows 10 Home, 90NB0T43-M12260 Peacock blue.","₦643,155.34","₦643,155.34",,,https://www.amaget.com/product/asus-m515da-br727t-amd-ryzen-5/,https://www.amaget.com/wp-content/uploads/2021/12/E410MA-202-03-300x300.jpg,Amaget Site
"HP 830 G7 (23Y10EA) Intel Core i5 (10th Gen) 10210U, 8 GB DDR4 SDRAM 256GB SSD Speed2666 MHz LCD Backlight Technology, Headphone/microphone combo jack, windows 10",,"₦1,391,235.62",,,https://www.amaget.com/product/hp-830-g7-23y10ea-intel-core-i5/,https://www.amaget.com/wp-content/uploads/2021/12/DWHPCHA00275-300x300.jpg,Amaget Site
"HP OMEN 15 dh1020nr Intel Core i7-10750H 2L004UA, 8GB -2933 SDRAM (2 x 4 GB) RAM, 15.6″ FHD Display, 512GB PCIe® NVMe™ M.2 SSD, 6GB GDDR6 NVIDIA® GTX 1660Ti, Windows 10 Home 64, Shadow Black, 1 Year Warranty.",,"₦1,498,223.59",,,https://www.amaget.com/product/hp-omen-15-dh1020nr-intel-core-i7/,https://www.amaget.com/wp-content/uploads/2021/12/2L004UA-1-300x300.jpg,Amaget Site
"HP ENVY 17 cg0059nia Intel® Core™ i5-1035G1 25X21EA, 16 GB DDR4-3200 SDRAM (2 x 8 GB) 256 GB PCIe® NVMe™ M.2 SSD 1 TB 7200 rpm SATA HDD, 43.9 cm (17.3″) diagonal, 4K UHD, One year warranty.",,"₦1,473,087.99",,,https://www.amaget.com/product/hp-envy-17-cg0059nia-intel-core-i5-1035g1-25x21ea/,https://www.amaget.com/wp-content/uploads/2021/12/DWHPCHA00305-5-300x300.jpg,Amaget Site
"HP OMEN 15 DC1039NIA Intel® Core™ i7-8750H 7WE23EA, 8 GB DDR4-2666 SDRAM (1 x 8 GB) NVIDIA® GeForce RTX™ 2060, 1 TB 7200 rpm SATA 39.6 cm (15.6″) diagonal FHD IPS anti-glare micro-edge WLED-backlit, Windows 10 Home 64. 1 Year warranty.",,"₦1,290,852.06",,,https://www.amaget.com/product/hp-omen-15-dc1039nia-intel-core-i7/,https://www.amaget.com/wp-content/uploads/2021/12/download-6.jpg,Amaget Site
"HP ENVY Laptop 13-ba0018nia Borman 20C1, Core i7-1065G7 quad, 8GB DDR4 on-board, 512GB PCIe value, Intel Iris Plus Graphics, Touch, 13.3 FHD Brightview IPS 400 nits low power Narrow Borde, OST Windows 10 Home",,"₦844,113.97",,,https://www.amaget.com/product/hp-envy-laptop-13-ba0018nia-borman-20c1-core-i7-1065g7/,https://www.amaget.com/wp-content/uploads/2021/12/ifexes_1519746667-300x300.jpg,Amaget Site
"HP ENVY Laptop 13t-ba000 Intel Core™ i7 processor 10th Gen, Intel® Iris® Plus Graphics, 8 GB Memory; 256 GB SSD storage, 13.3″ diagonal FHD, IPS, BrightView, micro-edge, WLED-backlit, Natural silver, Windows 10 Home 64, 1 Year Warranty",,"₦1,496,255.67",,,https://www.amaget.com/product/hp-envy-laptop-13t-ba000-core-i7/,https://www.amaget.com/wp-content/uploads/2021/12/download-2020-11-23T142352.824-300x300.jpg,Amaget Site
"HP ENVY Laptop 13-ba0034nia, Intel® Core™ i5-10210U, 8 GB DDR4-2666 SDRAM (onboard), NVIDIA® GeForce® MX350 (2 GB GDDR5 dedicated),512 GB PCIe® NVMe™ M.2 SSD,Optical drive not included, Windows 10 Home 64",,"₦1,488,473.99",,,https://www.amaget.com/product/hp-envy-laptop-13-ba0034nia-intel-core-i5-10210u/,https://www.amaget.com/wp-content/uploads/2021/12/HP-ENVY-X360-15-ed0103nia-300x300.png,Amaget Site
"HP ENVY x360 Laptop 15-ed0103nia Intel® Core™ i5-10210U, 16 GB DDR4-2666 SDRAM (2 x 8 GB) NVIDIA® GeForce® MX330, 1 TB PCIe® NVMe™ M.2 SSD Optical drive not included 39.6 cm, 15.6″ FHD diagonal, Windows 10 Home 64. FHD",,"₦1,130,094.80",,,https://www.amaget.com/product/hp-envy-x360-laptop-15-ed0103nia/,https://www.amaget.com/wp-content/uploads/2021/12/HP-ENVY-X360-15-ed0103nia-300x300.png,Amaget Site
"HP ENVY x360 convertible 15t-DR100 10th Gen Intel core i7 1.3 ghz, 256GB SSD, 16GB Ram, 15.6” touchscreen, webcam, wlan, bluetooth, no optical drive, b&o play, windows 10 home 64, Natural Silver, 1 Year Warranty",,"₦1,161,114.71",,,https://www.amaget.com/product/hp-envy-x360-convertible-15t-dr100/,https://www.amaget.com/wp-content/uploads/2021/12/HP-ENVY-X360-15T-DR100-1-300x300.png,Amaget Site
"HP ENVY x360 – 15-dr1072ms, Intel® Core™ i7-10510U, 8 GB DDR4-2666 SDRAM (1 x 8 GB), Intel® UHD Graphics, 512 GB PCIe® NVMe™ M.2 SSD, 15.6″ FHD IPS diagonal, Windows 10 Home 64, 1 year warranty",,"₦1,108,545.55",,,https://www.amaget.com/product/hp-envy-x360-15-dr1072ms-intel-core-i7-10510u/,https://www.amaget.com/wp-content/uploads/2021/12/86085_1633528745-300x300.jpg,Amaget Site
"HP Pavilion Gaming Laptop 15-dk1043nia,Intel® Core™ i5-10300H, 8 GB DDR4-2933 MHz RAM (1 x 8 GB), 128 GB PCIe® NVMe™ M.2 SSD,39.6 cm, 15.6″ FHD diagonal, 1 TB 5400 rpm SATA HDD, Windows 10,1 yr warranty",,"₦954,997.20",,,https://www.amaget.com/product/hp-pavilion-gaming-laptop-15-dk1043nia/,https://www.amaget.com/wp-content/uploads/2021/12/hp.pavilion.gaming.15.dk1056wm.price_.in_.pakistan.paklap__42040.1629201618-300x300.jpg,Amaget Site
"HP Pavilion Gaming Laptop 15-dk1043nia,Intel® Core™ i5-10300H, 8 GB DDR4-2933 MHz RAM (1 x 8 GB), 128 GB PCIe® NVMe™ M.2 SSD,39.6 cm, 15.6″ FHD diagonal, 1 TB 5400 rpm SATA HDD, FreeDOS,1 yr warranty",,"₦1,039,195.21",,,https://www.amaget.com/product/hp-pavilion-gaming-laptop-15-dk1043niaintel-core-i5-10300h/,https://www.amaget.com/wp-content/uploads/2021/12/hp.pavilion.gaming.15.dk1056wm.price_.in_.pakistan.paklap__42040.1629201618-300x300.jpg,Amaget Site
"HP Laptop 15 DA2189 (9HL63EA) Intel® Core™ i5-10210U, Intel® Integrated SoC,8 GB DDR4-2666 SDRAM, NVIDIA® GeForce® MX130 (4 GB GDDR5 dedicated),1 TB 5400 rpm SATA,DVD-Writer,39.6 cm (15.6″) diagonal HD SVA anti-glare, Windows 10,1 yr Warranty",,"₦811,093.30",,,https://www.amaget.com/product/hp-15-laptop-da2189-9hl63ea/,https://www.amaget.com/wp-content/uploads/2021/12/download-5.jpg,Amaget Site
"HP Laptop 15 DA2189 (9HL63EA), Intel® Core™ i5-10210U, Intel® Integrated SoC,8 GB DDR4-2666 SDRAM, NVIDIA® GeForce® MX130 (4 GB GDDR5 dedicated),1 TB 5400 rpm SATA,DVD-Writer,39.6 cm (15.6″) diagonal HD SVA anti-glare, FreeDOS,1 yr Warranty ",,"₦817,657.13",,,https://www.amaget.com/product/hp-15-laptop-da2189-9hl63ea-intel-core-i5/,https://www.amaget.com/wp-content/uploads/2021/12/download-5.jpg,Amaget Site
"HP Notebook 15t-dw100 CTO Laptop Intel Core i7-10510U 1.8GHz 8GB DDR4 RAM 128GB SSD Silver, 1 Year Warranty, Windows 10 Home 64 7CZ23AV",,"₦1,032,024.17",,,https://www.amaget.com/product/hp-notebook-15t-dw100-cto-laptop-intel-core-i7/,https://www.amaget.com/wp-content/uploads/2021/12/HP-15t-DW100-CTO-300x300.png,Amaget Site
"HP PAVILION X360 14-dw1009nia, Intel® Core™ i5-1135G7, 16 GB DDR4-3200 MHz RAM (2 x 8 GB) 1 TB PCIe® NVMe™ M.2 SSD HP, Wide Vision 720p HD camera with integrated dual array, Windows 10 Home 64/ 1 year warranty",,"₦1,185,950.48",,,https://www.amaget.com/product/hp-pavilion-x360-14-dw1009nia/,https://www.amaget.com/wp-content/uploads/2021/12/HP-Pavilion-x360-Convertible-14-dw1009nia-300x300.png,Amaget Site
"HP Pavilion x360 Convertible 15-er0014nia, Intel® Core™ i5-1135G7, 8 GB DDR4-3200 MHz RAM (2 x 4 GB) 512 GB PCIe® NVMe™ M.2 SSD,39.6 cm, 15.6″ FHD diagonal, multitouch-enabled, IPS, glass, micro-edge, Windows 10 Home 64.",,"₦967,809.34",,,https://www.amaget.com/product/hp-pavilion-x360-convertible-15-er0014nia/,https://www.amaget.com/wp-content/uploads/2021/12/HP-Pavilion-x360-Convertible-15-er0014nia-421X0EA-Westgate-Technologies-Limited-5-300x300.jpg,Amaget Site
"HP Laptop 15 dw1202nia ,Intel® Celeron® N4020, 4 GB DDR4-2400 MHz RAM, 1 TB 5400 rpm SATA HDD 39.6 cm, 15.6″ HD diagonal, Windows 10 Home 64",,"₦453,510.24",,,https://www.amaget.com/product/hp-laptop-15-dw1202nia-intel-celeron-n4020/,https://www.amaget.com/wp-content/uploads/2021/12/118566_1636574539-300x300.jpg,Amaget Site
"HP Laptop 15-dw3005wm, Intel® Core™ i5-1135G7,8 GB DDR4-2666 MHz RAM (2 x 4 GB), Intel® Iris® Xᵉ Graphics, 512 GB PCIe® NVMe™ M.2 SSD, 15.6″ FHD diagonal, Windows 10 Home 64",,"₦807,905.91",,,https://www.amaget.com/product/hp-laptop-15-dw3005wm-intel-core-i5/,https://www.amaget.com/wp-content/uploads/2021/12/2-300x300.jpg,Amaget Site
"HP Pavilion Gaming 15-dk1056wm Intel Core i5-10300H 2.5GHz 8GB DDR4 RAM, 256GB SSD STORAGE, 15.6″FHD (1920×1080) HD-Webcam Nvidia Geforce GTX 1650 4GB B&O Full-size Ghost White Backlit Shadow Black Keyboard Windows 10 NEW",,"₦1,239,185.68",,,https://www.amaget.com/product/hp-pavilion-gaming-laptop-15-dk1056wm-intel-core-i5-10300h/,https://www.amaget.com/wp-content/uploads/2021/12/hp.pavilion.gaming.15.dk1056wm.price_.in_.pakistan.paklap__42040.1629201618-300x300.jpg,Amaget Site
"HP LAPTOP 14-dq2055wm 11th Gen. Intel Core i3-1115G4 4.1GHz 4GB DDR4 RAM, 256GB SSD 14″ FHD DIAGONAL DISPLAY (1920 x 1080) 720p HD camera BT Windows10 S New",,"₦616,059.84",,,https://www.amaget.com/product/hp-laptop-14-dq2055wm-11th-gen-intel-core-i3-1115g4/,https://www.amaget.com/wp-content/uploads/2021/12/hp-14-dq2038ms-touchscreen-laptop-11th-gen-core-i3-8gb-256gb-17888-682115-180821122653-300x300.jpg,Amaget Site
"HP Laptop 15t-dw200 Intel® Core™ i5-1035G1, Full-size island-style natural silver keyboard with numeric keypad, 15.6″ diagonal HD display, 8GB DDR4-2666 SDRAM (1 x 8 GB); 1TB PCIe® NVMe™ M.2 HDD, Gold Windows 10 Home 64, 1 year warranty",,"₦925,595.68",,,https://www.amaget.com/product/hp-laptop-15t-dw200-intel-core-i5-1035g1/,https://www.amaget.com/wp-content/uploads/2021/12/HP-15t-dw200-Intel-Core-i5-1TB-12GB-1-300x300.jpg,Amaget Site
"HP Pavilion 15 X360 Er0021nia (455Z3EA) Intel® Core™ i5-1135G7, 8 GB DDR4-3200 MHz RAM (2 x 4 GB) Intel® Iris® Xᵉ Graphics Integrated 256 GB PCIe® NVMe™ M.2 SSD, 15.6″ FHD diagonal, Windows 10 Home 64 1 year warranty",,"₦1,078,624.97",,,https://www.amaget.com/product/hp-pavilion-15-x360-er0021nia-455z3ea-intel-core-i5-1135g7/,https://www.amaget.com/wp-content/uploads/2021/12/DWHPCHA00325-300x300.jpg,Amaget Site
